gene,SRR16936780,SRR16936781,SRR16936782,SRR16936792,SRR16936793,SRR16936794
Sco2,0,0,0,0,0,0
Scoc,2023,1621,1565,1492,1565,1392
Scp2,11011,8151,8656,6728,7066,6142
Scp2d1,0,0,0,0,0,0
Scpep1,15844,13892,15508,10910,12267,10898
Scpep1os,3,1,0,0,0,1
Scpppq1,0,0,0,0,0,0
Scrg1,0,4,0,0,0,1
Scrib,3180,2369,3044,2869,2791,2357
Scrn1,1,0,1,0,1,1
Scrn2,179,117,126,124,115,61
Scrn3,835,715,705,640,636,634
Scrt1,0,0,0,0,0,1
Scrt2,4,12,13,5,5,11
Sct,0,0,0,0,0,0
Sctr,12,7,0,7,1,0
Scube1,0,0,2,1,3,6
Scube2,0,1,0,1,0,3
Scube3,28,12,66,24,15,35
Scx,5,0,3,9,2,6
Scyl1,5207,4230,5307,4866,5081,4303
Scyl2,4083,3431,3493,3063,3265,3044
Scyl3,3049,2466,2689,2075,2322,2057
Sdad1,1532,1273,1372,1607,1869,1580
Sdc1,981,999,1435,2799,2297,2212
Sdc2,353,110,209,264,287,179
Sdc3,44229,37257,44919,42301,51975,40802
Sdc4,5077,3863,4238,11259,13711,12348
Sdcbp,76385,62118,68098,64394,70471,61578
Sdcbp2,15,6,10,16,7,18
Sdccag8,1563,1348,1505,1187,1251,1078
Sde2,2603,2103,2407,2908,3063,2586
Sdf2,3149,2303,2850,2278,2506,1864
Sdf2l1,3284,1889,2427,1734,1745,1410
Sdf4,14573,12326,14077,11222,12560,10348
Sdha,18534,14583,16523,14581,15686,12948
Sdhaf1,490,373,460,471,469,353
Sdhaf2,3019,2393,2817,2657,2831,2398
Sdhaf3,156,128,145,147,142,113
Sdhaf4,715,515,615,585,561,460
Sdhb,6014,5384,6027,5977,6558,5383
Sdhc,5933,4527,5025,5158,5415,4532
Sdhd,6022,5038,5822,4388,4833,4157
Sdk1,24,3,19,14,0,4
Sdk2,8,11,14,26,19,10
Sdr16c5,0,0,0,0,0,0
Sdr16c6,0,0,0,0,1,0
Sdr39u1,179,130,131,140,150,110
Sdr42e1,468,375,393,287,303,240
Sdr42e2,0,0,1,0,0,2
Sdr9c7,0,0,0,0,0,0
Sds,0,0,0,0,0,0
Sdsl,3,5,0,0,0,1
Sebox,0,0,0,0,0,2
Sec1,4,0,3,0,0,0
Sec11a,3225,2510,2772,2743,2773,2304
Sec11c,2730,2088,2588,2156,2088,1813
Sec13,4325,3692,4432,4583,4873,4119
Sec14l1,18283,14324,16016,10606,12017,9574
Sec14l2,9,12,15,17,12,10
Sec14l3,0,0,0,0,0,0
Sec14l4,0,0,0,0,0,0
Sec14l5,0,0,0,0,0,0
Sec16a,8777,7273,8748,7836,8360,6892
Sec16b,53,30,35,17,21,18
Sec22a,726,570,582,626,661,513
Sec22b,3470,2785,3062,3210,3538,2944
Sec22c,1380,975,1091,490,451,450
Sec23a,1967,1466,1609,1657,1717,1570
Sec23b,3302,2555,2798,3347,3606,3103
Sec23ip,3685,3094,3532,3743,3841,3376
Sec24a,2340,2001,2046,2005,2194,1871
Sec24b,5666,4518,5586,4477,5024,3909
Sec24c,8697,6773,8281,7474,8089,6616
Sec24d,4679,3218,3934,4241,4285,3643
Sec31a,6162,5024,6058,6011,6333,5232
Sec31b,80,93,61,55,55,63
Sec61a1,9173,6256,7611,6858,7122,6210
Sec61a2,565,597,710,589,702,541
Sec61b,2660,1823,2104,1994,2171,1890
Sec61g,1781,1325,1501,1573,1808,1408
Sec62,8829,6889,7010,6273,6401,5685
Sec63,7288,5821,5823,5163,5429,4845
Secisbp2,1895,1462,1840,1903,1948,1606
Secisbp2l,12421,10093,10684,8219,9052,8394
Sectm1a,8,4,10,9,2,0
Sectm1b,0,0,1,1,0,0
Seh1l,2733,2124,2269,2456,2568,2386
Sel1l,13311,10659,11867,9578,10062,8638
Sel1l2,0,0,0,0,0,0
Sel1l3,119,210,282,395,550,447
Sele,0,0,0,0,1,0
Selenbp1,1372,1083,1168,741,743,580
Selenbp2,8,9,2,5,5,4
Selenof,20367,15232,16664,15535,15725,14016
Selenoh,1242,835,1017,894,783,645
Selenoi,1137,882,960,977,1049,917
Selenok,5440,4119,4456,3841,3898,3288
Selenok-ps1,6,6,1,4,7,2
Selenom,850,649,767,522,608,527
Selenon,6040,5120,5777,3974,4216,3496
Selenoo,844,631,770,617,706,587
Selenop,193510,158313,156412,108320,126813,106457
Selenos,2920,1998,2202,2039,2110,1800
Selenot,16990,12465,12790,14187,14788,13606
Selenov,0,0,0,0,0,0
Selenow,7788,5023,6352,8174,8531,6497
Sell,21,11,19,4,35,21
Selp,0,0,0,0,1,2
Selplg,10155,8545,10143,8019,8621,7229
Sem1,7251,5454,6294,5911,6450,5454
Sema3a,24,2,5,4,9,2
Sema3b,0,0,4,0,5,3
Sema3c,47,36,26,78,58,56
Sema3d,0,1,0,0,0,0
Sema3e,7,8,7,15,14,13
Sema3f,24,18,34,20,24,14
Sema3g,10,0,1,35,26,17
Sema4a,2831,2348,2909,2354,2288,2115
Sema4b,1719,1241,1332,1419,1484,1161
Sema4c,5721,4190,5180,2531,3140,2148
Sema4d,20098,13746,16236,16814,16075,14661
Sema4f,2,5,1,12,5,8
Sema4g,8,1,1,4,3,2
Sema5a,6,3,5,6,11,3
Sema5b,0,0,0,0,0,0
Sema6a,0,0,2,1,0,3
Sema6b,1185,978,1056,897,864,670
Sema6c,51,26,18,31,25,37
Sema6d,773,457,542,244,205,157
Sema7a,589,208,552,662,719,507
Semg1,0,0,0,0,0,0
Semp2l1,0,0,0,1,0,1
Semp2l2a,0,0,0,0,0,0
Semp2l2b,0,0,0,0,0,0
Senp1,1643,1224,1556,1169,1327,1208
Senp2,7241,5745,6439,5292,5738,5034
Senp3,5886,4550,5458,5579,5839,5071
Senp5,5209,4310,4808,5052,5469,5029
Senp6,3896,2897,3275,4171,4738,4084
Senp7,885,791,724,492,469,510
Senp8,483,434,366,388,359,369
Sephs1,3050,2250,2377,2173,2151,1836
Sephs2,8066,6635,7227,6214,7751,5956
Sepsecs,1024,838,871,796,781,731
Septin1,3,10,10,4,15,14
Septin10,1135,822,827,611,696,600
Septin11,2421,1502,2044,3015,3153,2586
Septin12,0,0,0,0,0,0
Septin14,0,0,0,0,0,0
Septin2,14415,10911,11705,11152,11891,11265
Septin3,4,7,3,16,5,13
Septin4,5,0,0,6,3,4
Septin5,60,29,45,52,44,23
Septin6,480,341,341,296,250,250
Septin7,13851,10857,11322,13737,14479,13239
Septin8,7669,7094,8176,6769,7908,6499
Septin9,12697,9908,12251,13168,13640,11100
Serac1,629,505,581,523,503,475
Serbp1,18224,13358,14323,16030,16026,14372
Serf1,258,183,239,192,138,142
Serf2,13627,9948,11974,11279,11669,9543
Sergef,471,336,418,386,362,308
Serhl,969,861,927,671,662,534
Serinc1,20254,16137,17321,16658,17517,15785
Serinc2,26,1,15,16,14,10
Serinc3,69203,50245,54375,39367,42417,36585
Serinc4,2,0,2,1,3,5
Serinc5,1383,879,1027,403,430,389
Serp1,61877,39346,42717,51495,55609,47454
Serp2,5,0,0,1,0,0
Serpina10,0,0,0,0,0,0
Serpina11,0,0,2,0,0,0
Serpina12,8,7,11,18,0,0
Serpina16,0,0,0,0,0,0
Serpina1a,0,0,0,0,0,0
Serpina1b,0,0,0,0,0,0
Serpina1c,0,0,0,0,0,0
Serpina1d,0,0,0,0,0,0
Serpina1e,0,0,0,0,0,0
Serpina1f,0,0,0,0,0,0
Serpina3a,0,0,0,0,0,0
Serpina3b,0,0,0,0,0,0
Serpina3c,0,0,0,1,0,0
Serpina3f,10,6,3,30,33,42
Serpina3g,25,17,24,106,101,95
Serpina3h,0,0,0,0,1,0
Serpina3i,0,0,0,0,0,0
Serpina3j,0,0,0,0,0,0
Serpina3k,0,0,0,0,0,0
Serpina3m,0,0,0,0,0,0
Serpina3n,0,0,0,0,0,0
Serpina4-ps1,0,0,0,1,0,0
Serpina5,0,0,0,0,0,0
Serpina6,0,0,0,0,0,0
Serpina7,0,0,0,0,0,0
Serpina9,0,0,0,0,0,0
Serpinb10,1,0,3,0,0,0
Serpinb11,0,0,1,0,0,0
Serpinb12,51,51,53,19,33,26
Serpinb13,0,0,0,0,0,0
Serpinb1a,12,17,10,17,14,10
Serpinb1b,112,98,101,106,95,111
Serpinb1c,44,29,28,54,39,50
Serpinb2,388,141,279,980,1057,832
Serpinb3a,0,0,0,0,0,0
Serpinb3b,0,0,0,0,0,0
Serpinb3c,0,0,0,0,0,0
Serpinb3d,0,0,0,0,0,0
Serpinb5,0,0,0,1,0,0
Serpinb6a,32573,28088,29970,37055,39292,32157
Serpinb6b,249,194,242,431,338,339
Serpinb6c,0,0,0,0,0,0
Serpinb6d,0,0,0,0,0,0
Serpinb6e,0,0,0,0,0,0
Serpinb7,0,3,0,0,0,0
Serpinb8,3768,3347,3422,3050,3265,2932
Serpinb9,1539,1334,1376,2331,2153,1961
Serpinb9b,36,52,48,117,77,71
Serpinb9c,0,0,0,0,0,0
Serpinb9d,0,0,0,0,0,0
Serpinb9e,0,0,0,0,0,0
Serpinb9f,0,0,0,0,0,3
Serpinb9g,0,0,0,0,1,0
Serpinb9h,0,0,0,0,0,0
Serpinc1,2,2,0,12,6,5
Serpind1,2,0,0,2,0,0
Serpine1,10758,3610,8229,12367,12534,9973
Serpine2,394,158,236,257,256,191
Serpine3,0,0,0,0,0,0
Serpinf1,439,95,339,272,252,184
Serpinf2,5,6,3,9,4,3
Serping1,49,44,52,44,46,39
Serpinh1,2348,685,1570,1772,1649,1154
Serpini1,21,8,17,18,10,13
Serpini2,0,1,0,0,0,0
Sertad1,2961,2428,2914,2741,2931,2540
Sertad2,2664,2043,2249,2098,2352,2072
Sertad3,618,546,643,670,803,578
Sertad4,40,16,23,17,22,25
Sertm1,0,0,0,0,0,0
Sertm2,0,0,0,0,0,1
Sesn1,10685,6732,7884,4084,4259,3557
Sesn2,1996,1676,2126,1087,1259,1162
Sesn3,441,275,324,290,266,218
Sestd1,3433,2672,3051,2844,3134,2867
Set,12183,9106,9507,11993,11864,10792
Setbp1,31,11,14,24,5,19
Setd1a,4145,3162,4137,3504,4116,3170
Setd1b,5371,4231,5027,4372,5302,4378
Setd2,7855,6737,7129,6337,7400,6078
Setd3,8006,5985,6572,6400,6391,5731
Setd4,223,169,172,128,150,128
Setd5,8673,7255,7923,6885,8179,6636
Setd6,515,327,440,473,503,379
Setd7,5301,4165,4523,2500,2481,2162
Setdb1,3735,2881,3441,2790,2930,2526
Setdb2,15,12,2,9,9,3
Setmar,194,148,173,98,88,94
Setx,5870,4651,5061,3497,3842,3414
Sez6,0,0,0,0,0,0
Sez6l,2,0,0,0,0,0
Sez6l2,91,85,104,105,71,55
Sf1,13367,10092,12051,10714,11481,9910
Sf3a1,4527,3516,3991,4202,4362,3585
Sf3a2,2936,2096,2658,2764,2966,2609
Sf3a3,2890,2247,2572,2669,3055,2494
Sf3b1,19646,15614,17489,17224,18908,16453
Sf3b2,15561,12180,14007,12469,13105,10831
Sf3b3,6304,5233,5897,6255,6622,5761
Sf3b4,3193,2412,3143,3461,3642,2931
Sf3b5,2394,1668,2302,1783,1736,1347
Sf3b6,2054,1510,1824,1931,2077,1888
Sfi1,779,552,719,511,544,445
Sfmbt1,6869,6194,6488,5403,5450,4807
Sfmbt2,40,53,40,62,38,32
Sfn,199,165,206,183,247,229
Sfpq,14172,10629,12482,13536,14028,12524
Sfr1,5038,3784,4106,4519,4647,4177
Sfrp1,27,16,21,18,30,9
Sfrp2,10,2,2,8,7,12
Sfrp4,21,10,16,24,15,6
Sfrp5,6,0,0,0,0,0
Sfswap,3663,2584,3527,2910,3283,2669
Sft2d1,7362,5608,6979,4637,4885,3924
Sft2d2,9706,6832,7766,5003,5116,4667
Sft2d3,358,280,280,187,205,183
Sfta2,0,0,0,0,0,0
Sfta3-ps,0,0,0,0,0,0
Sftpa1,0,0,0,0,0,0
Sftpb,2,0,0,0,0,0
Sftpc,0,0,0,0,0,0
Sftpd,0,0,0,0,0,0
Sfxn1,1746,1238,1464,1468,1403,1286
Sfxn2,519,405,485,535,447,397
Sfxn3,3050,2391,3170,3154,3249,2660
Sfxn4,126,80,69,64,53,36
Sfxn5,2368,1804,1939,1452,1334,1145
Sgca,5,11,4,10,12,3
Sgcb,1271,1314,1433,1138,1376,1171
Sgcd,35,18,35,27,32,28
Sgce,43,2,24,27,18,28
Sgcg,0,0,0,0,0,0
Sgcz,0,0,0,0,0,0
Sgf29,577,544,574,560,649,533
Sgip1,17,25,13,9,15,9
Sgk1,11906,9362,10491,12520,11693,9812
Sgk2,0,0,0,0,0,0
Sgk3,4237,2898,3071,2973,3164,3091
Sgms1,2176,1893,2299,1962,2168,2033
Sgms1os1,44,38,47,45,31,37
Sgms2,1222,1178,1172,1738,1676,1586
Sgo1,283,181,165,249,149,172
Sgo2a,805,451,469,621,550,491
Sgo2b,0,0,0,0,0,0
Sgpl1,51737,43473,48823,43321,46388,39035
Sgpp1,5030,3700,3575,2294,2195,2243
Sgpp2,0,0,0,0,0,0
Sgsh,7861,6540,7266,3721,3866,3313
Sgsm1,0,2,0,0,0,0
Sgsm2,790,688,844,505,551,420
Sgsm3,938,714,973,861,874,646
Sgta,4448,3674,4606,4073,4468,3491
Sgtb,114,96,139,149,148,138
Sh2b1,2563,1841,2447,1946,2131,1740
Sh2b2,3331,2961,3897,3609,4387,3301
Sh2b3,11721,8818,10426,5335,5926,4852
Sh2d1a,0,0,0,0,1,2
Sh2d1b1,332,242,221,137,114,73
Sh2d1b2,0,0,0,0,0,0
Sh2d2a,2,4,4,6,2,3
Sh2d3c,1669,1504,1722,972,883,746
Sh2d4a,0,0,0,3,3,0
Sh2d4b,72,100,77,60,55,58
Sh2d5,7,12,9,8,9,8
Sh2d6,7,9,14,10,14,1
Sh2d7,0,0,0,0,0,0
Sh3bgr,2,1,0,4,3,0
Sh3bgrl,23855,17232,15931,23399,23192,22537
Sh3bgrl2,4288,3750,3940,7747,7927,7495
Sh3bgrl3,13715,9401,12118,14804,13957,11526
Sh3bp1,6444,4677,5913,5445,6300,4789
Sh3bp2,16891,13488,16665,14319,16524,13263
Sh3bp4,986,847,948,1445,1921,1576
Sh3bp5,16946,14283,16427,20159,23356,18760
Sh3bp5l,1251,811,1112,765,926,684
Sh3d19,2055,1572,1674,1118,1334,1107
Sh3d21,152,86,95,205,265,181
Sh3gl1,5914,4323,5524,4310,4530,3534
Sh3gl2,0,0,0,0,0,0
Sh3gl3,4,0,1,0,3,0
Sh3glb1,24294,18973,19420,16261,18083,16025
Sh3glb2,2302,1633,2049,1666,1722,1370
Sh3kbp1,10012,7581,8191,7334,7674,6914
Sh3pxd2a,3608,2499,2993,2101,1989,1598
Sh3pxd2b,25386,21045,25161,19243,19335,16736
Sh3rf1,271,228,292,248,232,251
Sh3rf2,0,0,0,0,0,0
Sh3rf3,2,0,0,1,5,1
Sh3tc1,3618,2823,3568,3234,3380,2783
Sh3tc2,0,0,0,0,0,0
Sh3yl1,24,21,31,14,19,17
Shank1,8,9,13,3,6,14
Shank2,5,1,9,4,10,4
Shank3,8,5,1,2,6,2
Sharpin,2840,2243,2864,2211,2438,2041
Shb,671,450,618,301,343,277
Shbg,0,0,0,1,0,9
Shc1,6371,4607,5791,5046,5548,4604
Shc2,19,9,23,13,8,6
Shc3,0,0,0,0,0,0
Shc4,188,124,153,115,87,86
Shcbp1,523,286,332,308,305,287
Shcbp1l,55,27,45,21,16,12
Shd,9,6,7,4,2,2
She,0,2,2,3,0,6
Shf,94,65,90,71,72,67
Shfl,790,683,897,533,622,473
Shh,3,0,0,1,0,0
Shisa2,0,1,2,0,8,1
Shisa3,2,2,12,51,77,96
Shisa4,36,5,21,20,20,12
Shisa5,15424,11926,14998,16869,19481,16226
Shisa6,0,0,0,0,0,0
Shisa7,0,0,0,1,0,0
Shisa8,0,0,1,0,1,0
Shisa9,17,36,33,14,19,15
Shisal1,0,0,0,0,0,0
Shisal2a,12,0,7,9,5,6
Shisal2b,0,0,0,0,0,0
Shkbp1,2800,2336,2700,2044,2089,1886
Shld1,343,244,291,185,247,180
Shld2,356,356,359,274,293,281
Shld3,160,116,129,130,78,107
Shmt1,192,101,147,149,94,106
Shmt2,1671,1148,1449,1626,1413,1215
Shoc1,0,0,0,0,0,0
Shoc2,4081,3216,3454,3706,4117,3649
Shox2,57,23,31,33,39,24
Shpk,327,292,276,180,180,150
Shprh,2737,2228,2473,2000,2142,1957
Shq1,297,256,275,339,359,301
Shroom1,3,0,2,8,0,5
Shroom2,8,3,4,1,8,12
Shroom3,20,7,24,13,12,17
Shroom4,13,5,3,12,15,8
Shtn1,10355,8471,8648,8312,8630,7615
Siae,3251,2593,3061,2057,2190,1815
Siah1a,708,473,559,444,524,439
Siah1b,130,101,124,115,166,104
Siah2,561,404,524,593,667,530
Siah3,0,0,0,0,0,0
Sidt1,0,1,4,2,1,3
Sidt2,11349,9463,11250,5896,6435,5437
Sigirr,80,73,111,55,39,36
Siglec1,15812,17850,21571,6058,10643,8305
Siglec15,3,3,3,7,0,2
Siglece,3654,2634,3360,5760,6655,4858
Siglecf,114,123,182,46,67,52
Siglecg,29,2,20,19,22,12
Siglech,0,1,0,0,0,0
Siglecl1,1,2,1,4,0,0
Sigmar1,2204,1667,1992,1885,1859,1541
Sik1,1078,930,1007,1108,1298,1004
Sik2,3122,2482,2684,2250,2462,2057
Sik3,4481,3749,4708,3743,4099,3395
Sike1,1981,1342,1647,1627,1659,1459
Sil1,2219,1794,1864,1769,1927,1569
Silc1,0,0,0,0,0,0
Sim1,0,0,0,1,1,0
Sim2,0,0,0,1,1,0
Simc1,475,354,461,439,579,477
Sin3a,4596,3745,4447,4162,4710,3889
Sin3b,6371,4967,6007,5902,6524,5122
Sinhcaf,218,156,170,224,186,196
Sipa1,7598,5305,6888,4627,5099,3899
Sipa1l1,2928,2379,2656,2975,3313,2743
Sipa1l2,10256,8716,9824,4819,5097,4064
Sipa1l3,1594,1226,1431,1084,1124,1033
Sirpa,163906,128544,142857,126147,130971,107376
Sirpb1a,646,526,596,473,629,520
Sirpb1b,1001,1008,958,496,605,458
Sirpb1c,2622,2222,2197,1333,1193,935
Sirpd,51,26,19,8,10,14
Sirt1,1321,1030,1065,1066,1121,1088
Sirt2,7754,6394,7368,5822,6937,5481
Sirt3,424,376,437,289,327,242
Sirt4,339,259,314,275,258,232
Sirt5,232,180,195,193,173,125
Sirt6,639,573,679,717,748,590
Sirt7,4100,3334,4351,3541,4107,3225
Sis,0,0,0,0,0,1
Sit1,0,0,0,0,0,0
Siva1,613,395,608,388,342,329
Six1,35,9,32,41,35,37
Six2,3,0,0,0,1,0
Six3,2,0,0,0,0,0
Six3os1,0,0,0,0,0,0
Six4,18,1,9,13,16,16
Six5,81,71,77,65,94,61
Six6,0,0,0,0,0,0
Ska1,129,75,73,73,56,70
Ska2,296,165,167,156,130,135
Ska3,259,132,178,199,195,137
Skap1,5,5,0,2,1,0
Skap2,12169,9312,10487,9765,10104,8884
Ski,14722,11493,13955,8478,9935,7626
Skic2,4938,4009,4898,3817,4023,3227
Skic3,1316,999,1238,1184,1333,1160
Skic8,1921,1505,1809,1778,1812,1650
Skida1,5,6,5,0,2,1
Skil,23499,18562,19517,20604,23517,22147
Skint1,0,0,0,0,0,0
Skint10,0,0,0,0,0,0
Skint11,0,0,0,0,0,0
Skint2,0,0,0,0,0,0
Skint3,74,22,16,8,4,11
Skint4,0,0,0,0,0,0
Skint5,0,0,0,0,0,0
Skint6,0,0,0,0,0,0
Skint7,0,0,0,0,0,0
Skint8,0,0,0,0,0,0
Skint9,0,0,0,0,0,0
Skor1,3,4,1,2,2,0
Skor2,0,0,0,0,0,0
Skp1,7038,5440,5758,5752,6195,5412
Skp2,842,654,723,531,601,504
Sla,3920,2962,3206,2329,2874,2138
Sla2,2,0,3,4,0,0
Slain1,5,2,7,2,0,3
Slain1os,0,0,0,0,0,0
Slain2,4530,3737,4079,3658,4100,3524
Slamf1,23,20,14,15,41,24
Slamf6,339,217,269,142,133,121
Slamf7,4932,6228,6594,6955,10188,9446
Slamf8,322,306,525,647,772,655
Slamf9,1614,1230,1624,1587,1800,1522
Slbp,2123,1521,1656,1825,1827,1472
Slc10a1,0,0,0,0,0,0
Slc10a2,0,0,0,0,0,0
Slc10a3,1061,825,1014,891,965,816
Slc10a4,0,0,0,0,0,0
Slc10a4-ps,0,0,0,0,0,0
Slc10a5,0,0,4,0,0,0
Slc10a6,2,0,0,0,0,0
Slc10a7,1564,1410,1406,1087,1075,1016
Slc11a1,38195,30688,37277,40629,43404,34770
Slc11a2,7490,5929,6745,8236,8717,7646
Slc12a1,0,0,0,1,2,3
Slc12a2,987,607,714,685,557,451
Slc12a3,0,0,1,0,2,0
Slc12a4,3238,2588,3778,2925,2958,2642
Slc12a5,454,525,629,166,269,164
Slc12a6,9340,7926,8615,6071,7137,5638
Slc12a7,6399,5439,6846,6416,6822,5694
Slc12a8,5,0,1,2,2,1
Slc12a9,2111,1626,2045,1267,1323,1075
Slc13a1,0,0,0,0,0,0
Slc13a2,93,47,62,36,42,39
Slc13a2os,2,0,0,0,0,0
Slc13a3,17872,10904,14432,46954,43101,29246
Slc13a4,0,0,0,0,0,0
Slc13a5,10,6,2,7,5,5
Slc14a1,192,119,159,64,48,31
Slc14a2,1,0,0,0,0,0
Slc15a1,0,0,0,0,0,0
Slc15a2,129,137,130,46,74,49
Slc15a3,44528,41487,49688,53635,61921,47478
Slc15a4,3821,2884,3658,3077,3271,2754
Slc15a5,0,0,0,0,0,0
Slc16a1,808,625,657,818,660,615
Slc16a10,11275,8508,9194,13702,14223,14024
Slc16a11,0,0,0,1,0,0
Slc16a12,0,2,3,3,2,7
Slc16a13,515,427,468,399,383,405
Slc16a14,0,0,1,0,0,1
Slc16a2,3,7,7,4,7,8
Slc16a3,2854,2018,2805,3733,3220,2652
Slc16a4,3,0,0,1,2,3
Slc16a5,0,0,0,0,0,1
Slc16a6,6817,5338,5922,3216,3812,3302
Slc16a7,2074,1595,1655,832,880,883
Slc16a8,0,0,2,0,0,0
Slc16a9,895,712,721,622,723,475
Slc17a1,0,0,0,0,0,0
Slc17a2,0,0,0,0,0,0
Slc17a3,0,0,0,0,1,0
Slc17a4,0,1,0,0,0,0
Slc17a5,5298,4105,4527,2764,2741,2371
Slc17a6,0,0,0,0,0,0
Slc17a7,2,1,7,6,3,2
Slc17a8,6,12,4,11,1,10
Slc17a9,359,256,391,178,252,194
Slc18a1,160,114,154,195,137,137
Slc18a2,0,0,0,0,1,1
Slc18a3,0,0,0,2,0,0
Slc18b1,73,53,58,36,31,33
Slc19a1,581,435,575,492,540,434
Slc19a2,780,582,766,499,571,532
Slc19a3,0,0,0,0,0,0
Slc1a1,6,0,5,1,7,3
Slc1a2,10,9,3,8,6,6
Slc1a3,30,21,23,24,20,23
Slc1a4,56,36,44,54,63,48
Slc1a5,759,514,624,488,450,386
Slc1a6,20,4,4,5,1,4
Slc1a7,0,0,0,0,1,0
Slc20a1,4239,3422,4000,3907,4110,3304
Slc20a2,1076,725,1001,794,664,617
Slc22a1,0,0,0,0,0,0
Slc22a12,4,4,1,5,0,1
Slc22a13,0,0,0,1,0,0
Slc22a13b,13,1,4,4,11,11
Slc22a14,0,0,0,2,0,0
Slc22a15,95,84,97,62,66,63
Slc22a16,0,0,0,2,0,0
Slc22a17,108,88,63,25,30,28
Slc22a18,336,263,313,319,314,250
Slc22a19,0,0,0,0,0,0
Slc22a2,0,0,0,0,0,0
Slc22a20,2,0,0,0,0,0
Slc22a21,152,134,132,133,191,158
Slc22a22,0,0,0,0,0,0
Slc22a23,168,121,117,125,144,94
Slc22a26,0,0,0,0,0,0
Slc22a27,0,0,0,0,0,0
Slc22a28,0,1,0,0,0,0
Slc22a29,0,0,0,1,1,0
Slc22a3,0,0,0,0,0,0
Slc22a30,0,0,0,0,0,0
Slc22a4,1864,1634,1868,2184,2325,1877
Slc22a5,1233,912,1075,805,787,631
Slc22a6,0,0,0,0,0,0
Slc22a7,0,0,0,0,0,0
Slc22a8,0,0,0,0,0,0
Slc23a1,0,0,0,0,0,0
Slc23a2,10960,9065,10156,10766,11700,10016
Slc23a3,16,10,12,20,12,10
Slc23a4,5,0,1,0,1,0
Slc24a1,0,0,0,0,0,0
Slc24a2,0,0,0,0,0,0
Slc24a3,290,155,225,224,174,162
Slc24a4,0,0,0,1,2,0
Slc24a5,617,421,434,446,350,347
Slc25a1,4194,3085,3707,3614,3900,3164
Slc25a10,5307,3752,4762,6065,6537,5491
Slc25a11,5584,4132,4990,4586,4773,3979
Slc25a12,2547,1872,2166,1642,1770,1456
Slc25a13,1426,1024,1093,552,496,495
Slc25a14,236,178,183,166,154,123
Slc25a15,635,514,525,433,508,373
Slc25a16,1408,1123,1100,904,1004,810
Slc25a17,1732,1297,1427,1375,1489,1385
Slc25a18,6,5,2,4,6,6
Slc25a19,1133,907,1149,1134,1146,1029
Slc25a2,4,2,5,3,0,3
Slc25a20,2480,1898,2286,2074,2292,1768
Slc25a21,0,0,0,0,0,0
Slc25a22,1158,849,1210,1586,1631,1356
Slc25a23,845,681,723,426,383,308
Slc25a24,2840,2418,2509,2902,2850,2729
Slc25a25,1659,1126,1279,987,1232,1016
Slc25a26,650,535,627,599,604,465
Slc25a27,35,38,34,33,32,25
Slc25a28,905,713,1031,778,1013,864
Slc25a29,12,28,13,11,4,6
Slc25a3,19300,14191,17439,16421,17225,14298
Slc25a30,971,890,1074,884,970,797
Slc25a31,12,6,4,4,6,3
Slc25a32,1411,1193,1173,1103,1100,991
Slc25a33,840,733,801,669,804,646
Slc25a34,3,8,5,5,3,5
Slc25a35,172,134,160,120,118,100
Slc25a36,5248,4067,4262,3279,3201,3141
Slc25a37,2914,2370,2973,2871,3550,3190
Slc25a38,667,399,526,414,514,348
Slc25a39,8460,6537,8290,7449,8041,6418
Slc25a4,9386,6549,7259,7279,7201,6230
Slc25a40,726,497,470,455,533,418
Slc25a41,0,0,1,0,0,0
Slc25a42,92,57,102,53,67,49
Slc25a43,242,199,267,320,255,273
Slc25a44,2838,2288,2819,2386,2936,2337
Slc25a45,4452,3617,4196,3658,3923,3262
Slc25a46,3803,2916,3250,3270,3324,3026
Slc25a47,30,15,15,32,11,11
Slc25a48,0,0,0,0,0,0
Slc25a5,21080,16061,18473,16901,17137,14937
Slc25a51,5939,4747,5412,4827,5003,4727
Slc25a53,87,68,68,64,74,78
Slc25a54,0,0,0,0,0,0
Slc26a1,0,0,0,0,0,1
Slc26a10,0,0,1,0,0,2
Slc26a11,3516,2818,3622,1397,1290,1120
Slc26a2,2220,1851,1862,1498,1537,1416
Slc26a3,0,0,0,0,0,0
Slc26a4,0,0,0,0,0,0
Slc26a5,0,0,0,1,0,2
Slc26a6,606,467,580,517,543,431
Slc26a7,0,0,0,0,0,1
Slc26a8,1,2,4,4,1,0
Slc26a9,1,4,3,8,5,4
Slc27a1,6389,5171,6513,5779,6013,5213
Slc27a2,0,0,0,2,0,0
Slc27a3,68,44,60,29,49,19
Slc27a4,1952,1549,2003,1966,2025,1601
Slc27a5,0,2,5,1,2,3
Slc27a6,12,17,13,8,2,5
Slc28a1,0,0,0,0,0,0
Slc28a2,1250,1233,1477,913,1258,1116
Slc28a2b,7,9,2,6,5,1
Slc28a3,0,0,0,0,0,0
Slc29a1,5009,4009,5106,3941,4269,3312
Slc29a2,117,93,98,129,121,119
Slc29a3,7238,5766,6531,4297,4335,3751
Slc29a4,0,0,0,1,0,0
Slc2a1,5105,3922,4883,7268,6829,5419
Slc2a10,18,4,13,9,11,8
Slc2a12,0,0,0,0,0,1
Slc2a13,4,4,4,6,3,5
Slc2a2,0,0,2,1,0,3
Slc2a3,355,230,223,221,246,183
