gene,SRR13422665,SRR13422666,SRR13422667,SRR13422668,SRR13422669,SRR13422670,SRR13422671,SRR13422672
Ripply2,0,0,0,0,0,0,0,0
Ripply3,57,21,46,61,36,38,11,78
Rit1,1178,1174,1144,1506,1262,2010,1008,1821
Rit2,0,0,0,0,0,0,0,0
Rita1,46,25,41,58,67,139,47,122
Rlbp1,0,0,0,0,0,0,0,0
Rlf,547,414,560,717,673,676,519,880
Rlig1,167,98,90,143,109,120,69,145
Rlim,1863,1786,1429,2100,1577,2099,1469,2501
Rln1,0,0,0,0,0,0,0,0
Rln3,0,0,0,0,0,0,0,0
Rmc1,193,129,118,213,159,280,130,319
Rmdn1,544,489,400,591,481,664,409,719
Rmdn2,217,239,212,266,265,330,138,269
Rmdn3,555,641,587,812,496,723,451,615
Rmi1,209,155,170,226,150,232,156,262
Rmi2,10,1,6,8,29,98,24,49
Rmnd1,74,95,56,70,50,106,68,91
Rmnd5a,1494,1250,1260,1717,1598,2070,1118,2218
Rmnd5b,359,325,374,466,383,589,331,521
Rmrp,3,0,2,0,4,0,2,0
Rmst,0,0,0,0,0,0,0,0
Rn4.5s,0,0,0,0,0,0,0,0
Rn5s,0,0,0,0,0,0,0,0
Rn7s1,1,0,2,0,2,1,1,2
Rn7s2,0,0,1,10,0,3,5,0
Rn7sk,92,91,110,154,19,25,29,17
Rnase1,0,0,0,0,0,0,0,0
Rnase10,0,1,0,0,0,0,0,0
Rnase11,0,0,0,0,0,0,0,0
Rnase12,0,0,0,0,0,0,0,0
Rnase13,0,0,0,0,0,0,0,0
Rnase2a,0,0,0,0,0,4,0,1
Rnase2b,0,17,9,9,11,14,3,4
Rnase4,97,66,78,116,511,1700,519,796
Rnase6,99,114,127,227,158,132,182,182
Rnase9,0,1,0,0,0,0,0,0
Rnaseh1,113,86,41,102,46,143,69,150
Rnaseh2a,235,208,192,300,251,357,182,372
Rnaseh2b,248,265,254,297,282,630,317,524
Rnaseh2c,491,380,466,538,414,812,439,795
Rnasek,1578,1579,1430,1951,1521,2632,1395,2372
Rnasel,1409,929,1511,1762,2812,3708,2656,3791
Rnaset2a,2112,1822,1735,2695,2005,3139,1621,2906
Rnaset2b,1543,1319,1244,1928,1511,2252,1087,2015
Rnd1,1,24,24,16,6,18,4,13
Rnd2,96,93,87,105,80,91,59,90
Rnd3,147,127,107,135,81,102,82,111
Rnf10,475,378,401,601,450,637,461,605
Rnf103,602,561,502,613,533,720,407,752
Rnf11,618,553,438,591,524,744,557,840
Rnf111,824,701,665,1011,714,1016,716,1227
Rnf112,0,0,0,0,0,0,0,0
Rnf113a1,42,33,59,56,56,74,42,94
Rnf113a2,210,224,184,247,224,301,183,294
Rnf114,566,600,562,857,741,867,486,901
Rnf115,1920,1513,1375,1917,1713,2509,1158,2330
Rnf121,0,0,0,8,0,0,0,0
Rnf122,86,45,43,72,28,55,32,56
Rnf123,227,152,162,284,138,227,155,245
Rnf125,56,54,67,54,90,57,52,102
Rnf126,167,163,158,206,131,272,130,296
Rnf128,17751,23853,14126,15651,11084,17116,7287,11481
Rnf13,8369,7911,6143,8582,7459,11789,5701,10146
Rnf130,857,636,506,1033,1106,1288,547,1244
Rnf133,0,0,0,0,0,0,0,0
Rnf135,392,381,336,570,312,495,371,527
Rnf138,300,278,238,435,270,409,259,519
Rnf138rt1,9,0,0,0,0,0,0,0
Rnf139,831,815,788,1053,846,1221,646,1365
Rnf14,985,829,728,1106,839,1391,809,1311
Rnf141,1291,1222,1160,1717,2528,5694,2523,4934
Rnf144a,79,34,47,49,89,61,69,106
Rnf144b,2497,1985,1868,3326,1790,2139,1233,2134
Rnf145,1367,1200,1051,1562,1840,2638,1505,3167
Rnf146,908,676,623,1007,931,1384,649,1259
Rnf148,0,0,0,0,0,0,0,0
Rnf149,24320,22247,17450,24807,12659,17457,9456,17212
Rnf150,2372,1650,1807,2419,2259,2620,1528,3101
Rnf151,0,0,0,0,0,0,1,0
Rnf152,25,10,12,28,44,11,17,56
Rnf157,116,144,126,168,190,387,181,305
Rnf166,1887,1320,1523,1797,1351,1716,1203,1802
Rnf167,510,410,439,677,319,348,313,462
Rnf168,733,580,620,811,728,1213,695,1103
Rnf169,1639,1226,1440,2027,1491,1669,1471,2379
Rnf17,9,10,5,18,19,14,7,17
Rnf170,179,181,181,178,195,212,131,260
Rnf180,137,110,79,151,121,243,124,145
Rnf181,1153,913,803,1223,808,1433,630,1319
Rnf182,3,0,0,2,0,0,4,0
Rnf183,0,0,4,0,0,2,0,4
Rnf185,330,327,359,435,428,540,399,594
Rnf186,0,0,0,0,0,0,0,0
Rnf187,1938,1734,1563,2179,1682,2483,1381,2354
Rnf19a,387,413,429,464,497,627,551,752
Rnf19b,1866,1684,2019,2442,1735,2214,1364,2230
Rnf2,1248,865,901,1348,1344,2293,1137,1716
Rnf20,1406,1460,1268,1489,1320,1666,1163,2085
Rnf207,0,0,0,0,0,0,2,3
Rnf208,1,2,4,4,4,16,0,1
Rnf212,0,0,0,0,0,0,0,0
Rnf212b,0,0,0,0,0,0,0,0
Rnf213,1040,700,1052,1701,947,1340,1006,1619
Rnf214,1525,1422,1475,1907,1387,1665,1255,2051
Rnf215,380,217,220,379,344,377,272,391
Rnf216,870,835,774,1025,790,1149,713,1111
Rnf217,158,114,154,145,105,188,134,214
Rnf220,1108,1057,1023,1398,1085,1720,947,1705
Rnf222,0,0,0,0,0,0,0,0
Rnf223,0,0,0,3,0,0,1,2
Rnf224,0,0,0,0,0,0,0,0
Rnf225,0,3,2,0,0,3,0,1
Rnf227,136,78,103,128,197,329,176,312
Rnf24,43,51,36,68,46,119,47,103
Rnf25,1,0,11,7,10,8,4,8
Rnf26,92,52,62,48,41,170,48,91
Rnf31,121,141,177,195,128,130,101,193
Rnf32,6,0,3,0,1,4,6,2
Rnf34,594,560,643,772,580,868,639,941
Rnf38,618,469,458,599,568,833,456,792
Rnf39,0,0,0,0,0,0,0,0
Rnf4,1454,1111,1078,1438,1331,2328,1108,2241
Rnf40,476,440,453,643,358,471,342,596
Rnf41,321,229,227,264,321,427,232,374
Rnf43,0,0,0,11,7,7,0,12
Rnf44,1970,1699,1735,2451,2400,3593,1679,3503
Rnf5,88,84,72,146,117,200,114,178
Rnf6,1430,1337,1137,1481,1742,1973,1413,2246
Rnf7,1067,936,746,1083,1104,2007,801,1791
Rnf8,213,314,254,336,214,451,246,311
Rnft1,1279,971,887,1219,1004,1374,785,1283
Rnft2,0,4,0,3,9,14,6,4
Rngtt,655,787,655,855,786,1132,753,1192
Rnh1,3091,3674,2836,3675,3081,5140,2270,3761
Rnls,95,54,47,96,98,165,64,119
Rnmt,805,804,688,967,922,1446,690,1203
Rnpc3,449,393,404,602,396,503,383,587
Rnpep,2144,1665,1517,2471,2235,3452,2068,3341
Rnpepl1,778,636,508,884,543,777,480,856
Rnps1,44,43,58,89,73,131,99,107
Rnu11,0,0,0,0,3,0,0,8
Rnu12,7,0,0,0,0,3,0,0
Rnu1a1,0,0,0,0,0,0,0,0
Rnu1b1,0,0,0,0,0,0,0,0
Rnu1b2,0,0,0,0,0,0,0,0
Rnu1b6,0,0,0,0,0,0,0,0
Rnu2-10,0,0,0,0,0,0,0,0
Rnu5g,0,0,0,0,0,9,0,0
Rnu6,0,0,0,0,0,0,3,0
Rnu7,0,0,0,4,0,3,0,0
Rny1,3,0,2,2,0,4,4,1
Rny3,0,1,0,5,2,3,0,5
Ro60,1066,1016,956,1319,1108,1297,1046,1489
Robo1,8,3,10,0,3,4,0,0
Robo2,67,39,30,43,60,21,32,37
Robo3,0,0,0,0,0,3,1,0
Robo4,2,0,0,0,0,1,0,0
Rock1,8749,8602,8815,10310,8180,9337,7050,11431
Rock2,3284,2902,3123,3656,3356,4466,3593,5128
Rogdi,89,33,33,59,54,76,51,98
Rom1,62,56,44,70,38,49,47,90
Romo1,1813,1666,1360,1660,1504,3314,1601,2817
Ropn1,0,0,0,0,0,0,0,0
Ropn1l,200,103,133,224,206,302,151,349
Ror1,38,28,20,35,21,40,19,14
Ror2,15,28,5,13,5,9,5,14
Rora,1451,1291,1254,1482,1276,1500,933,1807
Rorb,4,1,0,2,0,0,0,0
Rorc,0,0,0,5,4,0,0,6
Ros1,0,0,0,0,0,0,0,0
Rp1,44,41,53,48,121,193,156,266
Rp1l1,0,0,0,0,0,0,0,0
Rp2,1455,1071,1062,1571,1676,2295,1108,2346
Rp9,1736,1594,1480,2085,1362,2071,1143,2133
Rpa1,561,491,404,628,623,1473,690,1202
Rpa2,149,146,140,169,293,803,369,524
Rpa3,52,67,15,56,54,82,55,100
Rpa4,36,52,29,84,44,19,55,61
Rpain,296,162,217,340,244,344,233,349
Rpap1,120,112,103,143,124,250,106,143
Rpap2,142,164,184,156,201,235,179,301
Rpap3,219,151,138,252,178,241,194,231
Rpe,651,712,656,782,925,1566,802,1413
Rpe65,0,0,0,0,0,0,0,0
Rpf1,306,292,307,413,337,523,305,480
Rpf2,590,606,557,680,657,1193,615,1121
Rpgr,42,24,34,61,38,55,16,55
Rpgrip1,67,60,41,82,40,51,64,85
Rpgrip1l,49,49,60,92,93,136,111,146
Rph3a,0,5,5,0,0,3,3,0
Rph3al,0,0,4,5,0,0,1,4
Rpia,473,476,415,638,442,623,371,696
Rpl10,833,741,634,833,607,1012,481,1014
Rpl10a,241,266,236,356,222,451,203,427
Rpl10l,1,0,0,0,1,0,0,0
Rpl11,4058,4095,3654,4969,3491,5981,3306,6143
Rpl12,3020,2697,2255,3231,2324,3998,2364,4007
Rpl13,3008,3191,2715,3612,2683,4331,2417,4444
Rpl13-ps6,239,241,245,380,222,324,252,366
Rpl13a,5953,5349,5146,6901,5160,8466,5143,9354
Rpl14,3060,2917,2879,4344,2862,4608,2950,4944
Rpl14-ps1,1315,1404,1263,2101,1406,2149,1266,2070
Rpl15,406,373,343,452,329,805,355,856
Rpl17,1701,1486,1480,1822,1858,2264,1274,2972
Rpl17-ps10,72,42,37,63,47,74,44,99
Rpl17-ps8,125,116,112,117,98,184,113,182
Rpl18,1828,1767,1509,2070,1614,2388,1435,2634
Rpl18a,930,951,760,1040,774,1303,704,1424
Rpl19,565,522,586,785,568,910,478,1023
Rpl21,1421,1559,1244,1725,1378,2006,1246,2027
Rpl22,6892,6529,5991,8193,6055,8386,5314,9944
Rpl22l1,784,756,565,889,717,1935,762,1418
Rpl23,12194,11721,11142,13477,11402,18525,9885,18823
Rpl23a,10932,10077,8626,12569,9549,14113,9026,14522
Rpl24,1225,1055,1200,1521,1154,1719,954,1792
Rpl26,6942,7469,6720,7834,6497,10243,5866,10662
Rpl27,3062,2907,2551,3568,3258,4613,2557,4980
Rpl27a,1409,1421,1267,1770,1442,2222,1134,2307
Rpl27a-ps4,65,53,62,80,76,140,54,115
Rpl28,1116,1020,951,1235,850,1548,881,1542
Rpl29,680,554,536,752,607,918,508,914
Rpl3,2551,1858,1942,2634,1891,3067,1586,3121
Rpl30,3096,2635,2496,3819,2337,3993,2185,4686
Rpl31,6359,6666,5574,8066,5716,9450,5234,9095
Rpl31-ps12,24,25,23,23,5,37,19,27
Rpl32,7728,6794,6325,10506,6964,11531,6825,11981
Rpl32l,33,41,25,36,33,76,30,57
Rpl34,6694,6839,5775,8702,6047,9931,5412,10181
Rpl34-ps1,58,49,55,86,49,90,37,108
Rpl35,714,572,796,958,871,1009,973,1323
Rpl35a,2071,1794,1721,2557,1747,3112,1587,3511
Rpl36,959,930,779,1060,757,1401,710,1485
Rpl36a,3448,3173,3070,4301,3257,5450,3067,5780
Rpl36al,466,317,323,529,387,790,370,725
Rpl37,15910,15458,14466,19436,14295,23743,12943,23660
Rpl37a,5193,5220,4732,6375,4742,7591,4294,7985
Rpl37rt,1679,1437,1300,2370,1758,2408,1476,2592
Rpl38,3958,3533,3275,4568,3140,5358,3280,6140
Rpl39,6879,5550,5182,7695,5755,9248,5339,9885
Rpl39l,28,26,36,23,173,190,116,289
Rpl3l,7,6,4,3,3,12,4,20
Rpl4,11110,11771,9657,12881,9094,14906,8211,15392
Rpl41,1524,1130,1366,1904,1348,2392,1264,2335
Rpl5,2548,2302,2208,2904,2197,3194,2058,3631
Rpl6,2286,2152,2120,2929,2300,3089,2104,3682
Rpl6l,61,80,51,29,45,82,47,43
Rpl7,6554,6249,5508,8360,5593,8909,5327,9701
Rpl7a,2146,1794,1795,2634,1874,3271,1825,3363
Rpl7l1,1187,1155,1003,1255,1220,1772,1071,1771
Rpl8,6290,6539,5596,7997,5585,9277,5509,9748
Rpl9,2246,2167,2141,2872,2206,3309,1948,3662
Rplp0,6174,5538,5364,6891,6074,9196,5218,9449
Rplp1,9990,9789,9045,12626,10026,17497,10251,15930
Rplp2,4989,4281,4315,4956,4021,5713,3736,6237
Rplp2-ps1,0,0,0,0,0,0,0,0
Rpn1,3879,3711,3577,4296,3978,6673,3169,5663
Rpn2,1979,2017,1693,2410,1799,3492,1641,2860
Rpp14,0,3,1,7,0,0,4,1
Rpp21,663,699,619,750,658,926,510,943
Rpp25,7,4,8,11,1,10,5,11
Rpp25l,191,215,167,200,197,433,234,340
Rpp30,268,267,183,234,330,423,227,318
Rpp38,176,125,150,123,222,271,218,298
Rpp40,74,113,62,90,64,156,90,139
Rpph1,14,22,12,9,3,13,19,10
Rprd1a,168,153,122,132,110,107,89,180
Rprd1b,768,652,689,1036,823,1019,709,1187
Rprd2,931,814,950,1179,1053,1308,953,1528
Rprl1,0,0,0,0,0,0,0,0
Rprl2,0,0,0,0,0,0,0,0
Rprl3,0,0,0,0,0,0,0,0
Rprm,10,21,12,72,24,18,29,56
Rprml,0,0,0,0,0,0,0,0
Rps10,5206,4763,4371,6366,4213,6570,4029,7524
Rps11,2001,1496,1456,2305,1676,2608,1442,3105
Rps12,8645,8987,7942,10065,8523,15248,8000,14325
Rps12-ps10,68,83,117,143,109,180,104,207
Rps12-ps11,0,0,0,0,0,0,0,0
Rps12-ps12,0,0,0,1,0,0,0,0
Rps12-ps13,0,0,0,0,0,0,0,0
Rps12-ps14,0,0,0,0,0,0,0,0
Rps12-ps15,0,0,0,0,0,0,0,0
Rps12-ps16,10,3,4,3,3,9,6,5
Rps12-ps18,0,0,0,0,0,0,0,0
Rps12-ps24,55,33,30,60,51,60,55,53
Rps13,11841,10964,10543,15780,11522,20020,11020,19652
Rps14,13125,11939,11858,15790,12574,18966,11051,19153
Rps15,4679,4159,4046,6181,3820,6404,3703,6870
Rps15a,7068,7444,6247,9878,6769,11967,6314,11361
Rps15a-ps4,41,19,20,33,27,30,24,25
Rps15a-ps5,42,66,55,110,39,99,40,94
Rps15a-ps6,202,156,157,279,203,314,138,329
Rps16,3284,2252,2377,3276,2492,4192,2247,4677
Rps17,4650,4299,3826,4873,3981,6336,3597,6748
Rps18,3066,2526,2549,3478,2426,4317,2533,4790
Rps18-ps4,0,0,0,0,0,1,0,0
Rps19,4023,4595,3582,5143,3449,5868,3365,6152
Rps19-ps3,0,0,0,0,0,0,0,0
Rps19bp1,695,777,662,650,672,1081,563,850
Rps2,4951,4445,4120,5543,4364,8363,3813,7607
Rps20,16877,16102,14987,22624,16449,25000,14865,25909
Rps21,14045,11968,11918,17779,11408,19701,10875,22458
Rps23,1365,1197,1254,1681,1214,2296,1046,2367
Rps23rg1,0,0,0,0,0,0,0,0
Rps24,6120,6154,5627,7035,6373,10220,5210,11844
Rps25,6484,6580,5929,8125,5873,9680,5352,9398
Rps26,7868,7962,6809,9657,7211,12347,7017,11988
Rps27,3873,3275,3337,4830,2549,3837,2467,5238
Rps27a,4635,3981,3777,4697,3876,7157,3411,7158
Rps27l,3153,2595,2572,3549,2920,5319,2815,4735
Rps27rt,1227,1087,1079,1818,1120,1340,944,1637
Rps28,6476,6087,5471,8692,6185,9206,5791,10066
Rps29,17733,17661,16003,22114,18004,30420,16966,32301
Rps3,8171,7507,7086,10031,7349,12021,6610,12516
Rps3a1,2156,1909,1712,2475,1558,3013,1596,3127
Rps4l,210,174,119,167,182,209,87,194
Rps4x,1443,1231,1167,1580,1126,1780,1010,2119
Rps5,8899,7957,7529,10915,7616,12420,7506,12766
Rps6,346,364,292,479,418,494,321,664
Rps6-ps4,211,194,170,260,264,372,178,341
Rps6ka1,551,613,510,693,583,789,503,945
Rps6ka2,13,28,15,15,33,17,22,18
Rps6ka3,2590,2098,2122,2648,2208,3428,1916,3702
Rps6ka4,509,434,330,491,350,588,241,551
Rps6ka5,203,178,199,229,226,304,201,378
Rps6ka6,0,7,3,2,11,5,2,6
Rps6kb1,1435,1311,1182,1745,1326,1532,1139,2133
Rps6kb2,177,99,114,197,115,170,107,219
Rps6kc1,312,299,244,348,275,352,191,340
Rps6kl1,0,0,1,0,0,0,0,0
Rps7,3033,2665,2645,3075,2525,4108,2342,4392
Rps8,4938,4602,4780,6225,5180,8533,5187,8845
Rps9,5141,4449,4540,6468,4635,6436,3868,6856
Rpsa,1630,1676,1485,2033,1249,2345,1198,2363
Rptn,0,0,0,0,0,0,0,0
Rptor,206,174,131,171,92,166,142,218
Rptoros,9,0,1,3,0,0,0,0
Rpusd1,95,84,102,166,83,152,76,129
Rpusd2,24,39,46,54,50,94,48,87
Rpusd3,22,33,7,18,23,42,13,63
Rpusd4,242,173,198,183,186,244,105,251
Rrad,68,33,60,52,41,48,43,72
Rraga,2128,2009,1716,1792,2665,4302,1901,3756
Rragb,0,5,2,2,0,15,5,5
Rragc,4680,3990,3715,5417,5379,8648,4325,7755
Rragd,582,490,350,536,464,618,380,503
Rras,720,686,621,925,671,1154,646,1279
Rras2,721,671,575,901,352,704,277,642
Rrbp1,7996,7546,7458,9611,6460,8092,5820,8948
Rreb1,1102,872,740,1107,1004,1026,813,1461
Rrh,0,1,1,15,0,4,0,0
Rrm1,456,428,340,588,751,1750,894,1405
Rrm2,239,194,175,319,464,1588,658,901
Rrm2b,341,348,287,506,441,538,403,634
Rrn3,668,563,515,635,515,812,456,784
Rrp1,1353,1287,1168,1463,1224,1802,1170,1916
Rrp12,66,131,72,86,75,177,101,147
Rrp15,131,136,103,129,95,249,115,215
Rrp1b,330,253,207,377,315,488,356,510
Rrp36,204,133,129,183,160,216,154,205
Rrp7a,70,40,30,53,51,79,55,72
Rrp8,274,205,245,277,234,235,175,265
Rrp9,99,112,117,140,53,142,125,149
Rrs1,519,518,403,642,657,1294,478,837
Rs1,0,0,2,0,0,0,0,0
Rsad1,160,142,137,197,144,169,98,185
Rsad2,143,163,323,364,164,331,276,340
Rsbn1,675,665,539,714,635,851,532,831
Rsbn1l,1042,885,884,1384,1193,1490,878,1584
Rsc1a1,0,0,0,0,0,0,0,0
Rsf1,2257,1604,1856,2105,1753,1956,1564,2629
Rsf1os1,0,0,0,0,0,0,0,0
Rsf1os2,0,0,0,0,4,0,0,0
Rskr,12,15,11,19,23,38,33,44
Rsl1,53,113,143,146,114,179,81,188
Rsl1d1,1070,1050,924,1283,1073,1961,1045,1680
Rsl24d1,435,300,302,425,306,583,300,522
Rslcan18,21,27,11,5,11,12,9,13
Rsph1,39,1,3,13,5,5,6,1
Rsph14,0,0,0,0,0,0,0,0
Rsph3a,0,1,3,3,2,1,0,2
Rsph3b,1,10,10,1,1,18,7,24
Rsph4a,0,0,0,0,0,0,0,0
Rsph6a,0,0,0,0,0,0,0,1
Rsph9,59,29,18,63,31,37,15,25
Rspo1,18,15,6,7,0,4,3,0
Rspo2,0,0,0,0,0,0,0,0
Rspo3,0,8,2,8,20,1,0,12
Rspo4,0,0,0,0,0,0,0,0
Rspry1,904,787,828,1088,870,1037,646,1185
Rsrc1,1544,1435,1343,1482,1485,2409,1409,2442
Rsrc2,2379,2298,2462,2939,2286,3205,2169,3730
Rsrp1,18072,15156,12392,18036,12633,16039,9109,17598
Rsu1,1754,1391,1245,2065,1789,2836,1351,2655
Rtbdn,0,0,0,0,0,0,1,0
Rtca,496,511,516,631,541,1023,413,902
Rtcb,1212,929,1075,1630,994,1614,986,1541
Rtel1,143,95,92,95,113,150,140,199
Rtf1,1342,1443,1266,1698,1253,1728,1135,1749
Rtf2,1246,1434,1171,1399,1269,1587,1072,1628
Rtkn,66,56,37,59,22,29,18,19
Rtkn2,7,7,6,10,8,23,18,19
Rtl1,0,0,0,0,1,0,0,0
Rtl3,0,0,0,0,0,0,0,0
Rtl4,0,0,0,0,0,0,0,0
Rtl5,371,454,423,448,271,288,183,389
Rtl6,78,38,52,70,53,56,57,106
Rtl8a,19,36,17,16,13,26,14,30
Rtl8b,100,145,133,225,177,297,171,238
Rtl8c,17,5,15,20,7,29,14,15
Rtl9,0,0,0,0,0,0,0,0
Rtn1,38,41,48,59,11,33,41,62
Rtn2,0,0,5,5,3,2,2,8
Rtn3,4520,4170,3778,5271,4419,7340,3579,6207
Rtn4,17410,16814,12507,17548,13725,23871,11026,20047
Rtn4ip1,142,103,86,124,115,125,71,157
Rtn4r,0,0,2,4,1,6,0,3
Rtn4rl1,72,63,29,62,85,75,56,98
Rtn4rl2,16,31,15,5,18,35,10,4
Rtp1,0,0,0,0,0,0,0,0
Rtp2,0,0,0,0,0,0,0,0
Rtp3,0,0,0,0,0,0,0,1
Rtp4,131,93,389,442,794,1159,875,1429
Rtraf,1078,991,967,1360,1050,1536,763,1418
Rttn,119,62,91,119,74,88,58,150
Rubcn,595,571,445,629,518,931,614,913
Rubcnl,10,31,20,14,29,34,33,54
Rubie,0,0,0,0,0,0,0,0
Rufy1,654,581,709,831,752,1193,797,1184
Rufy2,263,297,332,290,319,390,354,464
Rufy3,1955,1677,1554,1962,1262,2027,1045,1780
Rufy4,0,0,0,0,0,0,0,5
Rundc1,260,242,219,289,218,264,162,298
Rundc3a,0,1,4,9,4,15,0,6
Rundc3b,6,7,9,16,20,19,17,23
Runx1,3960,2792,3040,3495,3097,2742,2145,3461
Runx1t1,9,13,19,16,8,9,6,8
Runx2,170,109,119,131,62,98,61,101
Runx2os3,0,0,0,0,0,0,0,0
Runx3,501,456,361,642,863,938,568,1172
Rusc1,236,200,244,339,254,371,240,352
Rusc2,720,864,432,836,766,935,430,790
Rusf1,228,212,119,254,181,313,147,264
Ruvbl1,178,200,136,193,141,220,153,332
Ruvbl2,73,64,61,100,55,120,68,118
Rwdd1,355,313,389,421,400,608,389,755
Rwdd2a,64,55,35,71,83,132,53,155
Rwdd2b,74,40,31,100,36,95,46,83
Rwdd3,42,30,24,36,8,23,21,35
Rwdd4a,852,794,758,976,821,1581,873,1478
Rxfp1,0,0,0,0,0,0,0,1
Rxfp2,0,0,0,1,0,0,0,0
Rxfp3,0,0,0,0,0,0,0,0
Rxfp4,0,0,0,0,0,0,0,0
Rxra,1641,1576,1290,1741,1568,2354,1123,2070
Rxrb,382,315,292,465,258,378,273,457
Rxrg,34,8,6,10,40,37,19,39
Rxylt1,720,728,527,801,660,968,444,855
Rybp,42,25,40,41,81,37,35,46
Rybp-ps,29,43,15,45,67,52,29,64
Ryk,1104,1053,680,1155,1032,1470,695,1403
Ryr1,219,135,136,176,83,88,36,57
Ryr2,12,28,30,34,31,32,12,45
Ryr3,5,2,8,8,0,0,3,6
S100a1,2159,1821,1819,2613,1612,2486,1340,2199
S100a10,2145,1997,2087,2567,2216,4314,2191,4007
S100a11,3654,3889,2968,4052,3488,4917,2471,3896
S100a13,769,704,669,825,959,1430,711,1317
S100a14,0,4,0,3,0,0,2,0
S100a16,14,40,9,42,7,44,7,9
S100a2,0,0,0,0,0,0,0,11
S100a3,0,0,4,0,0,2,1,0
S100a4,1786,3047,2018,1934,4123,9253,3596,6656
S100a5,0,0,0,3,0,0,3,2
S100a6,17,14,12,6,21,23,13,14
S100a7a,0,0,0,0,0,0,0,0
S100a7l2,0,0,0,0,0,0,0,0
S100a8,534,458,580,782,713,1075,493,1028
S100a9,23,0,0,0,49,16,0,0
S100b,2,1,0,0,35,40,2,7
S100g,0,0,0,0,0,0,0,0
S100pbp,885,801,701,1083,752,963,574,912
S100z,0,0,0,0,0,0,0,0
S1pr1,2328,1915,1814,2941,4128,5491,3049,6369
S1pr2,1430,1631,1157,1657,1232,1538,950,1392
S1pr3,0,1,1,14,0,6,11,8
S1pr4,50,13,36,91,41,59,56,64
S1pr5,14,21,14,17,3,8,7,7
S2bpcox16,0,0,0,0,0,0,0,0
Saa1,0,0,0,0,0,0,0,0
Saa2,0,0,0,0,0,0,0,0
Saa3,10861,5694,7952,23364,9760,11808,9189,18130
Saa4,0,0,0,0,0,0,0,0
Saal1,93,90,66,126,102,180,67,134
Sac3d1,56,154,101,107,156,214,154,160
Sacm1l,989,885,771,858,918,1550,733,1406
Sacs,372,239,203,337,230,356,313,320
Sae1,815,836,743,1080,1133,2667,1215,1934
Safb,722,659,682,832,761,996,651,910
Safb2,1014,925,760,1086,580,974,722,1009
Sag,1,7,1,15,1,2,12,7
Sagsin1,0,0,0,0,0,0,0,0
Sall1,0,0,0,0,0,0,0,0
Sall2,86,38,56,67,42,71,46,122
Sall3,0,0,0,0,0,0,0,1
Sall4,0,0,0,0,0,0,0,0
Samd1,550,464,416,638,550,891,566,778
Samd10,39,69,49,86,59,112,49,77
Samd11,3,1,1,8,0,0,4,4
Samd12,0,0,4,7,5,0,1,6
Samd13,28,0,4,2,0,4,0,0
Samd14,5,12,2,12,8,9,3,2
Samd15,1,5,5,33,11,8,9,16
Samd3,0,0,0,7,0,0,0,0
Samd4,584,534,361,562,376,430,268,404
Samd4b,1441,1434,1087,1624,1401,1971,901,1864
Samd5,9,19,15,14,4,8,11,7
Samd7,0,0,0,0,0,0,0,0
Samd8,2766,2795,2292,2682,2212,2911,1614,2711
Samd9l,1135,904,1160,1271,1088,1179,1075,1453
Samhd1,4375,4004,5436,6703,3345,4619,3057,5156
Samm50,860,851,743,1033,765,1531,787,1220
Samsn1,1127,845,760,1526,2227,2420,1358,2950
Samt1,0,0,0,0,0,0,0,0
Samt1b,0,0,0,0,0,0,0,0
Samt1c,0,0,0,0,0,0,0,0
Samt1d,0,0,0,0,0,0,0,0
Samt2,0,0,0,0,0,0,0,0
Samt2b,0,0,0,0,0,0,0,0
Samt3,0,0,0,0,0,0,0,0
Samt4,0,0,0,0,0,0,0,0
Sanbr,726,700,785,1015,844,1392,833,1413
Sap130,227,261,243,280,265,264,179,321
Sap18,310,270,288,343,361,497,214,507
Sap18b,146,159,185,212,194,357,178,231
Sap25,0,0,0,0,0,0,0,0
Sap30,140,97,144,213,147,192,133,225
Sap30bp,295,235,218,224,177,330,165,321
Sap30l,474,464,525,606,485,636,433,715
Sapcd1,14,0,6,0,5,14,4,17
Sapcd2,1,0,2,3,12,24,27,29
Sar1a,1029,1032,892,1258,1024,1599,946,1538
Sar1b,1326,1240,1079,1743,1527,2547,1191,2298
Saraf,2875,2688,2586,3202,2541,4125,2099,3925
Sardh,108,122,88,174,54,76,34,77
Sarm1,7,0,1,4,1,0,2,10
Sarnp,1105,828,726,1012,1021,1869,952,1544
Sars1,981,1101,941,1152,1172,1795,1107,1774
Sars2,54,43,31,68,48,78,37,49
Sart1,703,619,564,765,522,803,594,776
Sart3,498,499,501,652,502,656,435,784
Sash1,6761,5903,5606,8506,7508,10574,5974,11164
Sash3,513,572,452,757,692,833,544,1009
Sass6,262,237,309,357,417,741,563,845
Sat1,1310,860,908,1485,1348,1895,931,2176
Sat2,21,15,19,34,39,65,24,78
Satb1,98,49,124,305,104,130,131,216
Satb2,6,6,12,39,37,18,13,23
Satl1,0,0,0,0,0,0,0,0
Sav1,1398,1133,1113,1702,1404,2098,1245,2367
Saxo1,0,0,0,0,0,0,0,0
Saxo1os,0,0,0,0,0,0,0,0
Saxo2,2,0,7,7,2,8,0,4
Saxo3,0,0,0,0,0,0,0,0
Saxo4,3,3,1,1,1,0,0,1
Saxo5,0,0,0,0,8,0,0,0
Saysd1,95,75,98,129,91,142,91,153
